iteration design nrow ncol nstep y 
9 UniPro 40 4 6 -2.09205541853154
9 UniPro 40 4 7 -2.71162140988141
9 UniPro 40 4 8 -2.71162140988141
9 UniPro 40 4 9 -2.71162140988141
9 UniPro 40 4 10 -2.71162140988141
9 UniPro 40 4 11 -2.71162140988141
9 UniPro 40 4 12 -2.71162140988141
9 UniPro 40 4 13 -2.71162140988141
9 UniPro 40 4 14 -2.71162140988141
9 UniPro 40 4 15 -2.71162140988141
9 UniPro 40 4 16 -2.71162140988141
9 UniPro 40 4 17 -2.71162140988141
9 UniPro 40 4 18 -2.71162140988141
9 UniPro 40 4 19 -2.71162140988141
9 UniPro 40 4 20 -2.71162140988141
9 UniPro 40 4 21 -2.71162140988141
9 UniPro 40 4 22 -2.71162140988141
9 UniPro 40 4 23 -2.73919309491912
9 UniPro 40 4 24 -2.73919309491912
9 UniPro 40 4 25 -2.73919309491912
9 UniPro 40 4 26 -2.73919309491912
9 UniPro 40 4 27 -2.81624958123261
9 UniPro 40 4 28 -2.96894041478047
9 UniPro 40 4 29 -2.96894041478047
9 UniPro 40 4 30 -3.06183245197684
20 UniPro 40 4 1 -1.49071975368062
20 UniPro 40 4 2 -1.49071975368062
20 UniPro 40 4 3 -1.49071975368062
20 UniPro 40 4 4 -1.49071975368062
20 UniPro 40 4 5 -1.49071975368062
20 UniPro 40 4 6 -1.49071975368062
20 UniPro 40 4 7 -1.49071975368062
20 UniPro 40 4 8 -1.49071975368062
20 UniPro 40 4 9 -1.49071975368062
20 UniPro 40 4 10 -1.49071975368062
20 UniPro 40 4 11 -1.49071975368062
20 UniPro 40 4 12 -1.49071975368062
20 UniPro 40 4 13 -1.49071975368062
20 UniPro 40 4 14 -1.49071975368062
20 UniPro 40 4 15 -1.49071975368062
20 UniPro 40 4 16 -1.49071975368062
20 UniPro 40 4 17 -1.49071975368062
20 UniPro 40 4 18 -1.49071975368062
20 UniPro 40 4 19 -1.49071975368062
20 UniPro 40 4 20 -1.49071975368062
20 UniPro 40 4 21 -1.49071975368062
20 UniPro 40 4 22 -1.58126403068295
20 UniPro 40 4 23 -1.58126403068295
20 UniPro 40 4 24 -1.58126403068295
20 UniPro 40 4 25 -1.58126403068295
20 UniPro 40 4 26 -1.58126403068295
20 UniPro 40 4 27 -1.58126403068295
20 UniPro 40 4 28 -1.58126403068295
20 UniPro 40 4 29 -1.58126403068295
20 UniPro 40 4 30 -1.58126403068295
11 UniPro 40 4 1 -1.74502987590445
11 UniPro 40 4 2 -1.74502987590445
11 UniPro 40 4 3 -1.74502987590445
11 UniPro 40 4 4 -1.74502987590445
11 UniPro 40 4 5 -1.74502987590445
11 UniPro 40 4 6 -1.74502987590445
11 UniPro 40 4 7 -1.74502987590445
11 UniPro 40 4 8 -1.74502987590445
11 UniPro 40 4 9 -1.74502987590445
11 UniPro 40 4 10 -2.24335050898743
11 UniPro 40 4 11 -2.25876646247314
11 UniPro 40 4 12 -2.25876646247314
11 UniPro 40 4 13 -2.25876646247314
11 UniPro 40 4 14 -2.25876646247314
11 UniPro 40 4 15 -2.25876646247314
11 UniPro 40 4 16 -2.25876646247314
11 UniPro 40 4 17 -2.25876646247314
11 UniPro 40 4 18 -2.25876646247314
11 UniPro 40 4 19 -2.25876646247314
11 UniPro 40 4 20 -2.25876646247314
11 UniPro 40 4 21 -2.25876646247314
11 UniPro 40 4 22 -2.25876646247314
11 UniPro 40 4 23 -2.25876646247314
11 UniPro 40 4 24 -2.25876646247314
11 UniPro 40 4 25 -2.25876646247314
11 UniPro 40 4 26 -2.25876646247314
11 UniPro 40 4 27 -2.25876646247314
11 UniPro 40 4 28 -2.25876646247314
11 UniPro 40 4 29 -2.25876646247314
11 UniPro 40 4 30 -2.25876646247314
14 UniPro 40 4 1 -2.08049078253571
14 UniPro 40 4 2 -2.08049078253571
14 UniPro 40 4 3 -2.08049078253571
14 UniPro 40 4 4 -2.08049078253571
14 UniPro 40 4 5 -2.08049078253571
14 UniPro 40 4 6 -2.08049078253571
14 UniPro 40 4 7 -2.11465266939425
14 UniPro 40 4 8 -2.11465266939425
14 UniPro 40 4 9 -2.11465266939425
14 UniPro 40 4 10 -2.11465266939425
14 UniPro 40 4 11 -2.11465266939425
14 UniPro 40 4 12 -2.11465266939425
14 UniPro 40 4 13 -2.11465266939425
14 UniPro 40 4 14 -2.11465266939425
14 UniPro 40 4 15 -2.11465266939425
14 UniPro 40 4 16 -2.21715610406395
14 UniPro 40 4 17 -2.21715610406395
14 UniPro 40 4 18 -2.21715610406395
14 UniPro 40 4 19 -2.21715610406395
14 UniPro 40 4 20 -2.31795509243178
